x,y
0.922960254125005,2.09662429706966
-1.72813835983897,-1.84134788551394
-1.09352700047415,-0.410364970414987
-1.17912869149341,-0.610117651271761
-1.12459157681888,-0.973006172417568
-1.4505754739566,-2.31988082059273
-1.18606256330857,-1.81766342590902
0.555814618128049,-0.582666389665383
-0.187288863982253,0.0810747201747396
0.240075678944654,0.373249111307263
-1.76935062537224,-0.96127225571986
-0.918169851007381,-0.396374156246177
0.577951360459391,1.0501575455292
-0.285823791854048,1.43007514981496
-0.770177062491354,-1.0176402658044
-0.134430369939623,-1.57850607263937
-0.391007215755397,0.520181196753064
1.16814181760853,1.17824850353976
-0.86385930967805,1.09369807226388
1.18503402592704,0.64757034391735
1.03632598068646,-0.589645344338559
3.78308327262243,1.42308385090699
0.694932356701156,0.472522717527807
0.158087737020473,-0.299979903829344
-0.485616753589942,-0.814819270415591
-1.12173322520359,-0.831463093363342
0.368833548476004,-0.212485644439983
-1.5325728679167,0.361591525192376
-0.341259916034115,-0.296880147629695
-1.18259597975374,-0.158080322838632
-1.02406163319151,-0.000376551864087874
0.260236232792287,-0.401843057289337
2.26725437362257,0.128210643056138
0.0564048478678201,-1.68814319585162
-0.364843910569587,-1.38565127249533
-1.25164213132424,-0.0811208674956294
0.151872509235744,0.884949927794035
-0.049352536888716,1.07766633537261
-0.69978635576519,-1.22902700325357
-0.165858167228597,1.02946062558438
0.783315250444227,-0.697140310665079
-1.3314424726969,0.290243879647543
-0.532575842638053,-0.490143264052916
-0.321172881485108,-0.15877611188348
0.287162049921225,0.0787777157869614
0.341481888218588,1.42891811491109
0.500286325335303,-0.148727151895314
-0.533298394968125,-1.1075906163311
2.27640888574485,1.66638825088852
0.565148411976192,-0.634940897804564
